Date	Last Price
2003-01-24	99.220
2003-01-17	100.550
2003-01-10	101.230
2003-01-03	102.470
2002-12-27	102.410
2002-12-20	103.470
2002-12-13	103.980
2002-12-06	105.360
2002-11-29	106.380
2002-11-22	106.120
2002-11-15	105.040
2002-11-08	104.500
2002-11-01	106.080
2002-10-25	107.920
2002-10-18	108.520
2002-10-11	107.250
2002-10-04	107.600
2002-09-27	107.530
2002-09-20	107.530
2002-09-13	108.060
2002-09-06	106.840
2002-08-30	106.980
2002-08-23	107.970
2002-08-16	106.650
2002-08-09	108.180
2002-08-02	106.670
2002-07-26	106.610
2002-07-19	104.060
2002-07-12	105.890
2002-07-05	107.740
2002-06-28	106.110
2002-06-21	108.190
2002-06-14	110.760
2002-06-07	110.990
2002-05-31	111.810
2002-05-24	112.800
2002-05-17	113.000
2002-05-10	113.920
2002-05-03	113.590
2002-04-26	115.040
2002-04-19	116.290
2002-04-12	117.740
2002-04-05	117.690
2002-03-29	118.620
2002-03-22	118.050
2002-03-15	117.180
2002-03-08	117.990
2002-03-01	119.400
2002-02-22	118.480
2002-02-15	118.550
2002-02-08	118.980
2002-02-01	119.690
2002-01-25	119.850
2002-01-18	117.640
2002-01-11	116.640
2002-01-04	116.330
